id,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,data_channel_Entertainment,data_channel_Lifestyle,data_channel_Social Media,data_channel_Tech,data_channel_World,data_channel_unknown,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,weekday_unknown
20570,12.0,452.0000000000001,0.537078650478,0.99999999635,0.693430654404,5.0,3.9999999999999996,3.9999999999999996,1.0,4.67256637168,5.0,0.0,110.79322767551866,40.873777690937395,441000.00000000006,843299.9999999995,717759.9999999994,2489.4230697,5808.387149120004,4078.0195213799984,1200.0,7299.999999999996,3899.9999999999973,0.0400029537679,0.0404344083836,0.257810422759,0.621746546287,0.0400056688032,0.365684315684,0.0339452214452,0.0221238938053,0.0199115044248,0.526315789474,0.47368421052600007,0.268636363636,0.05,1.0,-0.168055555556,-0.3,-0.05,0.3,0.2,0.2,0.2,False,True,False,False,False,False,False,False,False,False,False,True,False
18379,11.0,163.00000000000006,0.682432427821,0.999999991736,0.685950407554,16.0,3.0,12.0,0.0,5.20245398773,7.0,3.9999999999999996,1299.9999999999995,283.00000000000006,6299.999999999997,843299.9999999995,497885.7142859998,2861.4374999999995,6432.6787658799985,4196.496426749998,828.0000000000001,7399.999999999995,3137.8185120837256,0.0285723743776,0.212444264362,0.0285716690682,0.701383013536,0.0290286786563,0.612698412698,-0.191534391534,0.0368098159509,0.036660031949032834,0.4,0.6,0.480952380952,0.1,0.7,-0.637037037037,-1.0,-0.2375,0.833333333333,-0.204545454546,0.333333333333,0.5,False,True,False,False,False,False,False,False,False,False,False,False,True
21070,15.0,397.0,0.537084397603,0.999999995781,0.670886073119,5.999999999999999,3.0,1.0,0.0,4.61460957179,10.0,0.0,254.99999999999994,40.873777690937395,34799.99999999998,823880.2667241599,283730.00000000006,1674.5267175599995,3413.509514140001,2738.5616917950574,994.0,994.0,994.0,0.0200002441649,0.0205575808028,0.820257253636,0.02000010294029997,0.119184818456,0.337032312925,0.119260204082,0.0327455919395,0.0125944584383,0.722222222222,0.2916666666669999,0.359432234432,0.1,0.6,-0.18,-0.5,-0.1,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False
20665,11.0,253.99999999999991,0.57831325069,0.9508775464085854,0.737931029394,1.0,1.0,1.0,0.0,4.44881889764,5.0,3.9999999999999996,301.9999999999999,174.33333333300007,0.0,764032.0133212074,160980.0,0.0,3418.3243682300013,1979.4125193499997,63.13595418430638,910.6234714888959,108.66968321242817,0.0400113664803,0.0400134334253,0.0400075283351,0.04000785886830005,0.839959812891,0.600858585859,0.174368686869,0.0433070866142,0.0196850393701,0.6875,0.3125,0.348154269972,0.136363636364,0.6,-0.170833333333,-0.291666666667,-0.1,0.0,0.0,0.5,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False
12954,9.0,328.99999999999994,0.598159507368,0.999999994536,0.759562837379,5.0,2.0000000000000004,1.0,0.0,4.51671732523,10.0,3.9999999999999996,3885.232656750516,794.3,1800.0,764032.0133212074,80040.0,1579.0000000000005,5153.833333329996,2900.2494602399997,2200.0,4165.019862645123,2200.0,0.12728622369809994,0.0200272669746,0.0200040943449,0.0200004877704,0.812681927212,0.357528409091,0.1190758415435,0.0243161094225,0.0154052635175,0.615384615385,0.384615384615,0.372159090909,0.17500000000000002,0.5,-0.291666666667,-0.7,-0.1,0.0,0.0,0.5,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False
14283,10.0,409.00000000000017,0.539877298957,0.999999994624,0.720430103654,5.999999999999999,3.0,1.0,1.0,4.44108761329,8.0,0.0,4342.2058461474035,922.8571428569998,5000.000000000003,843299.9999999995,242600.0,1372.0930232599994,5000.000000000003,3039.060746060001,871.9999999999998,871.9999999999998,871.9999999999998,0.0301410051497,0.0286107281665,0.884061715274,0.0285891951709,0.0285973562385,0.355555555556,0.0111111111111,0.00906344410876,0.012084592145,0.42857142857099995,0.571428571429,0.4,0.1,0.6,-0.241666666667,-0.5,-0.1,0.1,-0.1,0.4,0.1,False,False,False,False,True,False,False,False,False,False,True,False,False
9122,12.0,644.0,0.519999999168,0.999999999746,0.678132676467,28.000000000000004,3.9999999999999996,1.0,2.0000000000000004,5.09316770186,7.0,0.0,403.99999999999983,66.5,0.0,843299.9999999995,189757.14285700003,0.0,3386.49348893,1890.7214236,999.9999999999999,1700.0,1325.0,0.439608161752,0.0285751612984,0.333808460193,0.169432217774,0.0285759989823,0.401054421769,0.00350340136054,0.0155279503106,0.0154052635175,0.588235294118,0.411764705882,0.337261904762,0.1,0.5,-0.464285714286,-1.0,-0.125,0.0,0.0,0.5,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False
13559,4.5,201.99999999999997,0.614999996925,0.999999991935,0.749999993952,8.000000000000002,3.0,0.0,1.0,4.5198019802,5.0,3.9999999999999996,836.9999999999998,365.1999999999999,1599.9999999999995,843299.9999999995,186940.00000000017,1057.0,3782.2030075199978,2908.3909711200004,2019.9393955862536,11999.999999999998,3492.2499999999973,0.374670420931,0.0404340847476,0.315335517415,0.1347799884532,0.1347799884532,0.6468696919624999,0.184375,0.0247524752475,0.00990099009901,0.714285714286,0.285714285714,0.575,0.17500000000000002,1.0,-0.253703703704,-1.0,-0.2375,0.0,0.0,0.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False
6834,8.0,333.0000000000001,0.547400609947,0.999999994681,0.760638293826,5.0,1.0,18.764235376052365,0.0,4.66366366366,9.0,0.0,865.9999999999997,180.37499999999994,0.0,843299.9999999995,246519.9999999999,0.0,4028.5768072299984,2329.667022040001,6100.000000000004,6100.000000000004,6100.000000000004,0.02222436980539988,0.0223293030161,0.598980415757,0.0224277086855,0.334038202736,0.338846153846,0.1190758415435,0.024024024024,0.021021021021,0.533333333333,0.4666666666670001,0.304166666667,0.1,0.5,-0.163095238095,-0.4,-0.1,0.5,0.166666666667,0.116666666667,0.166666666667,False,False,False,False,True,False,False,False,False,False,False,True,False
6775,9.0,919.0000000000003,0.474090407416,0.999999998175,0.6130042321332888,10.000000000000002,0.0,1.0,0.0,4.84221980413,7.0,0.0,1059.3617615363,297.428571429,1399.9999999999995,843299.9999999995,238085.71428599986,956.1,3932.695652169998,2517.6537958,63.13595418430638,55.20201568465764,108.66968321242817,0.170072619543,0.02857340792350005,0.7440645294,0.0285726552539,0.0287167878796,0.416216856061,0.0927556818182,0.0282916213275,0.0154052635175,0.714285714286,0.365853658537,0.361334498834,0.1,0.8,-0.200555555556,-0.5,-0.1,0.125,0.0,0.375,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False
18440,10.0,409.00000000000017,0.746835438311,0.999999988636,0.9009970027594874,3.9999999999999996,2.0000000000000004,0.0,0.0,4.91772151899,6.0,54.901699437494734,348.9999999999999,281.50000000000006,0.0,764032.0133212074,129466.666667,0.0,3167.1202095400013,1894.0682989000002,63.13595418430638,55.20201568465764,108.66968321242817,0.0333933909405,0.0334249848409,0.0333576818509,0.0333400810073,0.866483861361,0.433333333333,0.226282051282,0.0569620253165,0.0,1.0,0.0,0.3625,0.1,0.5,0.0,0.0,-0.1,0.6,0.1,0.1,0.1,False,False,False,True,False,False,False,False,False,False,True,False,False
25597,13.0,375.00000000000006,0.632183906229,0.999999996109,0.70817120347,11.0,2.0000000000000004,1.0000000000000004,1.0000000000000004,4.864,7.0,54.901699437494734,577.0000000000001,359.6666666669999,0.0,764032.0133212074,75084.67631373765,0.0,4292.333333330002,2337.369378559999,3842.143362425386,10299.999999999993,6149.999999999999,0.0287921512679,0.0292159995639,0.028571986112300052,0.884847763304,0.0285720997519,0.456469298246,0.122475961538,0.031999999999999994,0.018666666666699996,0.631578947368,0.3684210526319999,0.342361111111,0.05,0.5,-0.199404761905,-0.4,-0.1,0.666666666667,0.333333333333,0.166666666667,0.333333333333,True,False,False,False,False,False,False,False,True,False,False,False,False
15986,8.0,421.0000000000001,0.6579017335954802,0.999999995984,0.823293169384,9.000000000000002,3.9999999999999996,1.0,0.0,4.6080760095,9.0,3.9999999999999996,2399.999999999999,620.4285714289998,0.0,764032.0133212074,246519.9999999999,0.0,4481.959183670003,2919.696872590001,2200.0,2200.0,2200.0,0.13666987154819998,0.681871018037,0.0222858356632,0.13666987154819998,0.0225034032034,0.386281179138,0.0842261904762,0.0498812351544,0.0261282660333,0.65625,0.34375000000000006,0.267573696145,0.0333333333333,0.5,-0.196266233766,-0.8,-0.05,0.1,0.2,0.4,0.2,True,False,False,False,False,False,False,False,False,True,False,False,False
35166,8.0,292.0000000000001,0.650519028891,0.999999994505,0.829670325112,9.000000000000002,1.0,1.0,0.0,4.77397260274,10.0,3.9999999999999996,4342.2058461474035,690.3750000000001,0.0,810650.9262663649,139660.0000000001,0.0,9566.666666670002,2910.303960200001,63.13595418430638,55.20201568465764,108.66968321242817,0.29611530416620013,0.439858701386,0.100334103747,0.0200752132908,0.14361667741,0.456469298246,-0.0372661803217,0.0391644908616,0.0239726027397,0.631578947368,0.2916666666669999,0.230271464646,0.0333333333333,0.5,-0.467063492063,-1.0,-0.1,0.0,0.136363636364,0.0454545454545,0.136363636364,True,False,False,False,False,False,False,False,False,False,False,False,False
35765,10.0,502.0,0.475510203111,0.999999996933,0.56134969153,18.999999999999996,5.999999999999999,0.0,0.0,4.44422310757,10.0,0.0,416.0,197.6530629550419,0.0,843299.9999999995,332214.2857139998,0.0,3452.153732329998,2745.4158402852086,2145.2362726212837,7799.999999999997,3674.999999999997,0.0286614005018,0.0285741826306,0.0285794858004,0.028572857251199957,0.885612073816,0.508672936259,0.16421107628,0.0298804780876,0.00398406374502,0.882352941176,0.117647058824,0.317474747475,0.136363636364,0.7,-0.0875,-0.125,-0.05,0.0,0.0,0.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True
12049,8.0,695.0000000000002,0.526946106996,0.999999997685,0.668981479933,42.99999999999999,2.0000000000000004,18.764235376052365,1.0,4.52805755396,9.0,3.9999999999999996,1299.9999999999995,339.1249999999999,28300.00000000001,843299.9999999995,443262.49999999965,3181.097919219998,6746.499999999995,5151.816193630003,25477.766485707893,34699.99999999999,32099.999999999996,0.0250014616934,0.0255332663748,0.1494398862,0.774921901492,0.0251034842396,0.514973435655,0.196941164896,0.0402877697842,0.0154052635175,0.7567567567569999,0.243243243243,0.421298701299,0.1,1.0,-0.34417989418,-1.0,-0.125,0.0,0.0,0.5,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False
13382,10.0,453.99999999999994,0.591011234627,0.999999996689,0.721854302246,11.0,0.0,1.0,0.0,5.43392070485,4.0,0.05933709747208126,110.79322767551866,94.5,9900.000000000004,843299.9999999995,422000.00000000006,1330.5434782599996,3670.1531249999966,2950.0328790299995,63.13595418430638,55.20201568465764,108.66968321242817,0.799999858275,0.0500000771781,0.0500000329013,0.0500000128974,0.0500000187479,0.299172850959,0.163819315605,0.0528634361233,0.011013215859,0.8275862068969999,0.17241379310299998,0.3625,0.0333333333333,1.0,-0.165,-0.25,-0.1,0.0,0.0,0.5,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False
19354,9.0,409.00000000000017,0.663265302738,0.999999991453,0.811965805026,5.0,2.0000000000000004,1.0,0.0,4.62311557789,5.0,0.0,556.9999999999999,130.19999999999993,36299.99999999999,843299.9999999995,300219.9999999998,2916.47435897,3720.4056183600014,3310.540568689999,5200.000000000001,6200.000000000005,5699.999999999998,0.0400007465342,0.83962175637,0.0400002457841,0.0403768738815,0.0400003774298,0.456313131313,0.0852272727273,0.0150753768844,0.0100502512563,0.6,0.4,0.253787878788,0.136363636364,1.0,-0.5,-0.5,-0.2375,0.0,0.2,0.0722222222222,0.2,True,False,False,False,False,False,False,False,False,False,False,True,False
20236,8.0,330.9999999999999,0.533333331717,0.999999994652,0.673796787841,5.999999999999999,2.0000000000000004,2.0000000000000004,0.0,4.51057401813,6.0,0.0,429.99999999999983,140.19999999999996,0.0,843299.9999999995,196366.66666700013,0.0,4562.838709680002,2944.10245439,14600.0,14600.0,16935.315111705684,0.360759463874,0.0333407402744,0.27207810294940005,0.0334405487262,0.300381144176,0.456469298246,0.150755857899,0.0391644908616,0.0181268882175,0.714285714286,0.333333333333,0.344841269841,0.0333333333333,0.5,-0.187962962963,-0.4,-0.125,0.375,-0.125,0.125,0.125,False,False,True,False,False,False,False,False,False,False,False,False,False
7735,9.0,409.00000000000017,0.551546390805,0.999999997319,0.718498657591,48.8991575672969,3.0,18.764235376052365,0.0,4.42156862745,5.0,0.0,678.0000000000001,324.87500000000006,21200.000000000015,843299.9999999995,341449.99999999977,1930.6370370399995,7624.509312780003,5696.063478300003,3100.0000000000005,3100.0000000000005,3100.0000000000005,0.0256306827931,0.0250102581357,0.0251334300818,0.899078971454,0.0251466575353,0.576064688236,0.1190758415435,0.0343137254902,0.0130718954248,0.724137931034,0.275862068966,0.390764790765,0.1,1.0,-0.342931547619,-0.666666666667,-0.1,0.875,-0.204545454546,0.375,0.25,False,True,False,False,False,False,False,False,False,False,False,False,False
139,6.0,535.0,0.552783108344,0.999999996988,0.704819274985,23.999999999999996,3.0,10.000000000000002,0.0,4.75887850467,8.0,54.901699437494734,4342.2058461474035,1093.5714285699999,0.0,764032.0133212074,75084.67631373765,0.0,4600.0,2558.561726240001,727.0,2000.0,1363.5000000000002,0.441306780596,0.026177060597900037,0.282148202139,0.224314767554,0.0260531891131,0.503124498958,0.0940160533911,0.0448598130841,0.018691588785,0.705882352941,0.294117647059,0.380086580087,0.1,0.8,-0.253703703704,-0.6,-0.15,0.9,-0.15,0.4,0.15,False,True,False,False,False,False,False,False,False,False,True,False,False
12283,10.0,309.00000000000006,0.6484610202608617,0.9249993932506794,0.812121207199,2.0000000000000004,1.0,1.0,0.0,4.31391585761,6.0,3.9999999999999996,626.9999999999999,306.9999999999999,0.0,764032.0133212074,246519.9999999999,0.0,3414.7747968700023,2139.329837580001,4100.000000000004,4100.000000000004,4100.000000000004,0.0337029958629,0.672306775463,0.2268208608472,0.0334391165846,0.0337302512423,0.427,0.0576666666667,0.0291262135922,0.0291262135922,0.5,0.2916666666669999,0.37037037037,0.0333333333333,1.0,-0.210185185185,-0.4,-0.1,0.5,0.136363636364,0.5,0.136363636364,True,False,False,False,False,False,False,False,False,False,False,True,False
30546,8.0,785.9999999999999,0.587257616915,0.999999998246,0.656140349726,48.8991575672969,2.0000000000000004,0.0,4.656854249492379,4.98600508906,8.0,0.0,527.0,82.39571428569995,0.0,843299.9999999995,465437.4999999996,0.0,9709.709404759993,4487.483995350001,2800.000000000001,2800.000000000001,2800.000000000001,0.0250040087517,0.025009321412,0.150026906766,0.774957028214,0.0250027348557,0.489025372775,0.0777709385522,0.0391644908616,0.0165394402036,0.657894736842,0.342105263158,0.334756709957,0.1,0.7,-0.311004273504,-0.8,-0.0125,0.0,0.0,0.15,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False
4733,10.0,614.9999999999998,0.5637403851643764,0.9702089157268389,0.711864404769,16.0,2.0000000000000004,12.0,1.0,4.54959349593,9.0,3.9999999999999996,2215.8754404153747,500.7777777779998,3600.000000000002,843299.9999999995,545366.6666669999,2881.466666669999,7002.431250000003,4602.337312540001,1399.9999999999995,1399.9999999999995,1399.9999999999995,0.135553474581,0.248719859131,0.0222228153059,0.571281399475,0.0222224515076,0.571386800334,0.0821271929825,0.0391644908616,0.03414634146340001,0.603773584906,0.396226415094,0.379427083333,0.1,1.0,-0.349007936508,-1.0,-0.1,1.0,-0.204545454546,0.5,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False
24578,11.0,1059.0,0.421252371517,0.999999998288,0.62499999893,16.999999999999996,2.0000000000000004,2.0000000000000004,4.656854249492379,4.42209631728,7.0,0.0,569.0000000000002,135.14285714300001,7900.000000000007,843299.9999999995,253085.71428600015,1884.7222222200003,4590.147619049999,3522.555338710002,379.76728019883103,1099.9999999999998,1099.9999999999998,0.152561012395,0.0290521803744,0.029423838139799985,0.759539130951,0.029423838139799985,0.397096743836,0.1190758415435,0.0472143531634,0.0154052635175,0.735294117647,0.264705882353,0.377346103896,0.0625,1.0,-0.211177248677,-0.6,-0.05,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False
12715,11.0,1364.0000000000002,0.388026607252,0.999999998815,0.53436018894,23.000000000000004,18.764235376052365,18.764235376052365,0.0,4.6151026393,8.0,54.901699437494734,787.9999999999997,356.4444444440001,0.0,764032.0133212074,75084.67631373765,0.0,2695.9166666700007,2611.2855257241577,545.0000000000001,16000.000000000002,2764.1739130400015,0.0200360529986,0.254930776936,0.020001760181699968,0.0200861469347,0.684945262949,0.538369627006,0.245481547072,0.0689149560117,0.0146627565982,0.8245614035089999,0.2916666666669999,0.395277701022,0.1,1.0,-0.19746031746,-0.5,-0.1,0.821428571429,0.34090909091,0.5,0.357142857143,False,False,False,True,False,False,False,False,False,False,False,False,False
12073,12.0,911.9999999999997,0.426303854392,0.999999998605,0.562546184340823,6.999999999999998,3.0,18.764235376052365,0.0,5.18311403509,6.0,0.0,110.79322767551866,103.40000000000002,0.0,843299.9999999995,331516.6666670002,0.0,6617.5840000221015,3378.1839115699986,999.9999999999999,4899.999999999998,2085.71428571,0.0333366412851,0.0343598032621,0.21668684414,0.682278464233,0.0333382470803,0.322469197469,0.116177572428,0.0263157894737,0.00986842105263,0.727272727273,0.272727272727,0.343533549784,0.1,0.9,-0.219841269841,-0.5,-0.1,0.333333333333,0.25,0.166666666667,0.25,True,False,False,False,False,False,False,True,False,False,False,False,False
16317,8.0,409.00000000000017,0.5679231046194397,0.999999995575,0.71681415612,8.000000000000002,3.9999999999999996,1.0,0.0,4.82585751979,5.0,3.9999999999999996,873.9999999999997,269.6484172272679,873.9999999999997,843299.9999999995,246519.9999999999,873.9999999999997,3767.943191310002,2675.6544075500005,1099.9999999999998,2500.0000000000005,1800.0,0.640414134275,0.040002843584,0.04008516443309995,0.0400945518719,0.239403305836,0.356590909091,0.0638446969697,0.0369393139842,0.0158311345646,0.7,0.3,0.344913419913,0.0333333333333,0.6,-0.279166666667,-0.5,-0.1,0.0,0.0,0.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False
24428,7.0,130.99999999999997,0.703124994507,0.999999987342,0.810126572024,3.0,2.0000000000000004,0.0,0.0,4.59541984733,5.0,3.9999999999999996,1301.4794484245685,340.00000000000006,10599.99999999999,764032.0133212074,169540.0,2426.694915250001,4206.4838709700025,3267.239752940001,757.0,757.0,757.0,0.0400001202348,0.040032792704,0.0406557437959,0.040054094891,0.839257248374,0.574655647383,0.1190758415435,0.0458015267176,0.0229007633588,0.666666666667,0.333333333333,0.414393939394,0.1,0.8,-0.308333333333,-0.7,-0.1,1.0,-0.125,0.5,0.125,False,False,False,False,False,True,True,False,False,False,False,False,False
